age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,previous_contacts,previous_campaign_outcome,employment_variation_rate,consumer_price_index,consumer_confidence_index,euribor_3m_rate,number_of_employees,subscribed,contacted_before
38,blue-collar,married,basic.9y,no,yes,no,cellular,may,thu,259,1,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,0,no
60,blue-collar,married,university.degree,no,yes,no,cellular,nov,mon,66,3,0,nonexistent,-3.4,92.649,-30.1,0.722,5017.5,0,no
33,skilled-labor,single,high.school,no,yes,no,telephone,may,mon,32,5,0,nonexistent,-1.8,92.893,-46.2,1.299,5099.1,0,no
28,skilled-labor,divorced,university.degree,no,no,no,cellular,jul,wed,154,1,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0,no
20,skilled-labor,single,high.school,no,no,no,telephone,jul,tue,97,15,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0,no
39,blue-collar,single,basic.9y,no,yes,no,cellular,may,mon,85,1,0,nonexistent,-1.8,92.893,-46.2,1.299,5099.1,0,no
44,white-collar,single,university.degree,no,no,no,cellular,nov,tue,152,1,0,nonexistent,-0.1,93.2,-42.0,4.153,5195.8,0,no
36,blue-collar,single,basic.6y,no,no,no,cellular,nov,tue,238,1,0,nonexistent,-1.1,94.767,-50.8,1.046,4963.6,1,no
46,skilled-labor,married,professional.course,no,yes,no,telephone,may,wed,144,2,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0,no
33,white-collar,married,high.school,no,no,yes,telephone,may,mon,50,1,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,no
38,blue-collar,married,basic.9y,no,no,no,telephone,may,tue,287,4,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,no
58,not-working,married,high.school,no,no,no,cellular,aug,tue,360,5,0,nonexistent,-2.9,92.201,-31.4,0.838,5076.2,0,no
36,white-collar,married,university.degree,no,yes,no,telephone,may,wed,8,1,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,0,no
39,white-collar,single,high.school,no,no,no,telephone,jun,wed,139,2,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,0,no
26,skilled-labor,single,high.school,no,yes,no,telephone,jun,mon,256,1,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,no
36,blue-collar,divorced,basic.4y,no,yes,no,cellular,nov,tue,171,1,0,nonexistent,-0.1,93.2,-42.0,4.153,5195.8,0,no
32,skilled-labor,single,professional.course,no,yes,yes,cellular,jun,mon,187,1,0,nonexistent,-2.9,92.963,-40.8,1.215,5076.2,0,no
37,white-collar,single,high.school,no,no,no,cellular,mar,wed,153,2,2,success,-1.8,93.369,-34.8,0.655,5008.7,1,yes
26,blue-collar,married,basic.9y,no,no,no,cellular,may,fri,136,3,1,failure,-1.8,92.893,-46.2,1.25,5099.1,0,no
48,skilled-labor,married,professional.course,no,yes,no,cellular,jul,thu,21,2,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0,no
46,skilled-labor,married,professional.course,no,yes,yes,cellular,nov,fri,484,4,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,0,no
29,self-employed,married,high.school,no,yes,no,cellular,jul,thu,169,1,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0,no
41,blue-collar,single,basic.9y,no,no,no,cellular,may,wed,128,1,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,0,no
41,self-employed,married,professional.course,no,yes,no,cellular,jul,thu,156,1,0,nonexistent,1.4,93.918,-42.7,4.958,5228.1,0,no
47,skilled-labor,married,basic.4y,no,yes,no,cellular,aug,tue,122,1,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0,no
29,white-collar,single,university.degree,no,yes,yes,cellular,aug,wed,153,3,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,no
38,blue-collar,divorced,basic.9y,no,no,no,cellular,jul,fri,128,2,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0,no
33,skilled-labor,married,professional.course,no,no,no,cellular,oct,mon,291,1,3,failure,-1.1,94.601,-49.5,0.977,4963.6,0,no
38,blue-collar,single,basic.4y,no,no,no,cellular,nov,wed,335,2,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,0,no
39,blue-collar,married,basic.4y,no,yes,yes,cellular,aug,fri,123,2,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,no
38,blue-collar,single,basic.6y,no,yes,yes,cellular,nov,fri,202,1,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,0,no
54,skilled-labor,married,university.degree,no,yes,no,telephone,jun,thu,394,1,0,nonexistent,1.4,94.465,-41.8,4.958,5228.1,0,no
39,white-collar,married,university.degree,no,yes,yes,cellular,sep,tue,358,2,0,nonexistent,-1.1,94.199,-37.5,0.877,4963.6,1,no
33,skilled-labor,single,high.school,no,yes,no,cellular,aug,mon,132,2,1,failure,-1.7,94.027,-38.3,0.898,4991.6,0,no
31,white-collar,single,university.degree,no,no,no,telephone,may,fri,162,1,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,no
30,white-collar,married,university.degree,no,yes,no,telephone,may,thu,117,2,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,0,no
27,white-collar,married,university.degree,no,no,no,cellular,jul,fri,67,5,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0,no
52,blue-collar,single,basic.4y,no,yes,no,telephone,jul,thu,306,4,0,nonexistent,1.4,93.918,-42.7,4.966,5228.1,0,no
32,white-collar,single,university.degree,no,no,yes,cellular,nov,thu,250,2,1,failure,-0.1,93.2,-42.0,4.076,5195.8,0,no
32,blue-collar,married,basic.9y,no,no,no,cellular,may,fri,122,8,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,0,no
76,not-working,married,basic.4y,no,yes,no,cellular,sep,mon,136,1,2,failure,-1.1,94.199,-37.5,0.882,4963.6,0,no
35,self-employed,married,basic.9y,no,yes,no,telephone,aug,wed,17,1,0,nonexistent,-1.7,94.027,-38.3,0.89,4991.6,0,no
25,skilled-labor,married,high.school,no,yes,no,telephone,may,tue,530,7,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0,no
43,white-collar,married,high.school,no,no,yes,cellular,jul,mon,551,3,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,1,no
38,white-collar,married,basic.6y,no,no,no,cellular,jul,thu,35,25,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0,no
29,white-collar,single,university.degree,no,yes,no,cellular,may,fri,468,2,1,failure,-1.8,92.893,-46.2,1.313,5099.1,0,no
42,white-collar,divorced,high.school,no,yes,no,telephone,may,thu,119,1,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,0,no
39,white-collar,married,university.degree,no,no,no,telephone,jun,thu,93,1,0,nonexistent,1.4,94.465,-41.8,4.958,5228.1,0,no
25,white-collar,married,high.school,no,no,no,telephone,may,fri,498,1,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,0,no
53,blue-collar,married,basic.4y,no,no,no,telephone,jun,fri,223,3,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,0,no
45,skilled-labor,divorced,professional.course,no,yes,no,telephone,may,thu,850,6,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,0,no
54,not-working,married,basic.4y,no,yes,yes,telephone,jul,tue,533,3,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,1,no
45,white-collar,married,university.degree,no,yes,no,cellular,aug,wed,88,2,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,no
26,white-collar,single,university.degree,no,yes,yes,cellular,may,mon,9,7,1,failure,-1.8,92.893,-46.2,1.299,5099.1,0,no
57,white-collar,divorced,university.degree,no,yes,yes,cellular,nov,thu,1154,1,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,1,no
27,not-working,single,university.degree,no,no,yes,cellular,jun,mon,237,2,4,success,-1.7,94.055,-39.8,0.72,4991.6,0,yes
43,blue-collar,married,high.school,no,yes,no,cellular,may,fri,48,1,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,0,no
39,blue-collar,married,basic.4y,no,no,no,cellular,jul,wed,94,1,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0,no
44,blue-collar,married,basic.6y,no,yes,no,telephone,apr,thu,272,2,1,failure,-1.8,93.075,-47.1,1.41,5099.1,0,no
33,white-collar,single,university.degree,no,yes,no,cellular,apr,mon,169,1,0,nonexistent,-1.8,93.749,-34.6,0.642,5008.7,0,no
42,skilled-labor,married,high.school,no,no,no,cellular,may,wed,990,1,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,0,no
51,blue-collar,married,basic.4y,no,yes,no,telephone,may,wed,1009,3,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0,no
32,blue-collar,single,high.school,no,yes,no,cellular,nov,wed,108,1,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,0,no
31,skilled-labor,divorced,professional.course,no,no,no,cellular,aug,mon,231,5,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0,no
29,blue-collar,married,basic.9y,no,yes,no,telephone,may,wed,492,1,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0,0,no
44,skilled-labor,divorced,high.school,no,no,no,cellular,jul,mon,119,3,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0,no
46,white-collar,married,basic.9y,no,yes,no,telephone,may,tue,153,2,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0,no
37,blue-collar,single,basic.9y,no,no,yes,telephone,may,wed,202,2,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,no
33,blue-collar,married,basic.9y,no,yes,no,telephone,may,wed,76,2,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,0,no
36,blue-collar,married,basic.4y,no,yes,no,telephone,may,wed,128,1,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0,no
33,self-employed,married,university.degree,no,yes,no,cellular,jul,mon,766,3,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,1,no
36,blue-collar,married,basic.9y,no,yes,yes,cellular,may,thu,314,2,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,0,no
40,white-collar,divorced,university.degree,no,yes,no,cellular,aug,wed,302,2,0,nonexistent,1.4,93.444,-36.1,4.967,5228.1,0,no
34,blue-collar,married,basic.6y,no,no,yes,telephone,jun,mon,1576,3,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1,0,no
34,blue-collar,single,high.school,no,no,yes,telephone,may,tue,160,1,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,no
39,white-collar,married,university.degree,no,yes,yes,telephone,may,fri,145,1,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,no
41,blue-collar,divorced,basic.6y,no,yes,no,telephone,may,fri,160,2,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,no
34,white-collar,single,university.degree,no,yes,no,cellular,aug,wed,165,1,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0,no
35,blue-collar,married,basic.6y,no,yes,yes,telephone,jun,mon,64,1,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1,0,no
37,skilled-labor,married,high.school,no,no,no,cellular,may,wed,317,1,1,failure,-1.8,92.893,-46.2,1.334,5099.1,0,no
35,not-working,married,high.school,no,no,yes,telephone,jul,thu,84,1,0,nonexistent,1.4,93.918,-42.7,4.958,5228.1,0,no
47,skilled-labor,married,high.school,no,no,no,cellular,aug,fri,130,1,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,0,no
38,white-collar,married,high.school,no,no,no,cellular,jul,thu,561,2,2,success,-1.7,94.215,-40.3,0.782,4991.6,1,yes
50,white-collar,single,university.degree,no,no,no,telephone,jun,wed,178,6,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,0,no
42,white-collar,single,high.school,no,no,no,cellular,jul,fri,163,1,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0,no
26,not-working,single,high.school,no,no,no,cellular,may,mon,472,2,0,nonexistent,-1.8,92.893,-46.2,1.299,5099.1,0,no
32,skilled-labor,single,high.school,no,no,no,telephone,jun,fri,250,1,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,0,no
27,skilled-labor,married,professional.course,no,yes,no,cellular,jul,thu,347,1,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0,no
32,blue-collar,married,basic.4y,no,no,no,telephone,jun,wed,489,5,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,0,no
40,blue-collar,married,basic.4y,no,yes,no,telephone,nov,wed,178,5,1,failure,-0.1,93.2,-42.0,4.12,5195.8,0,no
32,white-collar,married,high.school,no,yes,yes,cellular,jun,thu,119,2,0,nonexistent,-2.9,92.963,-40.8,1.26,5076.2,0,no
47,white-collar,married,high.school,no,no,no,telephone,may,fri,279,2,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,0,no
44,blue-collar,married,basic.4y,no,yes,no,cellular,aug,tue,720,2,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,1,no
29,white-collar,single,university.degree,no,no,no,telephone,may,wed,99,2,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,no
29,white-collar,married,high.school,no,yes,no,cellular,may,mon,112,4,1,failure,-1.8,92.893,-46.2,1.244,5099.1,0,no
58,self-employed,married,university.degree,no,no,yes,cellular,jul,wed,137,1,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0,no
25,white-collar,single,high.school,no,yes,no,cellular,jul,wed,202,1,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,0,no
30,blue-collar,married,basic.9y,no,yes,no,cellular,may,fri,487,2,0,nonexistent,-1.8,92.893,-46.2,1.313,5099.1,0,no
52,blue-collar,married,basic.4y,no,no,no,telephone,may,tue,57,2,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,no
34,white-collar,single,high.school,no,yes,no,cellular,may,fri,217,6,1,failure,-1.8,92.893,-46.2,1.25,5099.1,0,no
36,blue-collar,single,basic.6y,no,yes,no,cellular,jul,wed,423,1,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0,no
42,blue-collar,divorced,basic.4y,no,no,no,telephone,may,fri,181,4,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,0,no
41,not-working,married,basic.9y,no,yes,no,cellular,apr,mon,272,1,0,nonexistent,-1.8,93.075,-47.1,1.466,5099.1,0,no
23,not-working,single,high.school,no,yes,no,cellular,apr,thu,354,3,0,nonexistent,-1.8,93.075,-47.1,1.365,5099.1,0,no
36,white-collar,married,high.school,no,no,no,cellular,aug,mon,54,5,0,nonexistent,-2.9,92.201,-31.4,0.821,5076.2,0,no
48,not-working,single,basic.4y,no,yes,no,telephone,jun,mon,83,6,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1,0,no
36,skilled-labor,single,high.school,no,no,no,cellular,jul,mon,719,2,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0,no
34,skilled-labor,married,university.degree,no,no,no,telephone,jun,tue,20,8,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,0,no
31,white-collar,married,high.school,no,yes,no,telephone,jun,tue,166,2,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,no
45,blue-collar,married,basic.9y,no,yes,no,cellular,nov,wed,432,2,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,0,no
32,white-collar,single,university.degree,no,yes,no,cellular,aug,mon,246,1,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0,no
36,white-collar,married,high.school,no,no,no,cellular,nov,mon,64,1,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,0,no
46,skilled-labor,married,professional.course,no,yes,no,cellular,aug,fri,182,6,1,failure,-2.9,92.201,-31.4,0.869,5076.2,1,no
52,skilled-labor,married,professional.course,no,yes,no,cellular,aug,thu,88,3,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,0,no
30,skilled-labor,single,high.school,no,yes,no,cellular,may,mon,288,1,1,failure,-1.8,92.893,-46.2,1.299,5099.1,0,no
36,blue-collar,married,high.school,no,no,no,cellular,nov,thu,52,2,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,0,no
35,self-employed,married,high.school,no,yes,no,cellular,nov,thu,566,2,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,1,no
23,skilled-labor,single,high.school,no,yes,yes,cellular,jul,mon,129,2,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,0,no
31,skilled-labor,single,high.school,no,yes,no,telephone,may,wed,17,2,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0,no
45,self-employed,divorced,university.degree,no,yes,no,cellular,jul,mon,168,4,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0,no
45,not-working,divorced,high.school,no,no,no,cellular,may,wed,90,1,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,0,no
39,skilled-labor,single,professional.course,no,yes,no,cellular,aug,thu,91,1,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,0,no
38,skilled-labor,single,professional.course,no,yes,no,telephone,may,fri,166,3,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,0,no
54,skilled-labor,married,high.school,no,no,no,cellular,jul,tue,422,8,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0,no
49,skilled-labor,married,high.school,no,no,no,cellular,jul,wed,313,1,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0,no
29,white-collar,married,university.degree,no,yes,no,cellular,nov,thu,120,1,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,0,no
60,not-working,married,professional.course,no,no,yes,cellular,oct,wed,170,2,1,failure,-1.1,94.601,-49.5,1.043,4963.6,0,no
59,self-employed,married,basic.9y,no,yes,yes,telephone,may,wed,429,10,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,no
28,not-working,single,university.degree,no,yes,no,cellular,may,thu,42,2,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,0,no
29,blue-collar,single,high.school,no,no,no,telephone,jun,mon,203,2,0,nonexistent,1.4,94.465,-41.8,4.96,5228.1,0,no
54,white-collar,married,university.degree,no,yes,no,cellular,aug,fri,91,2,1,success,-2.9,92.201,-31.4,0.849,5076.2,1,yes
52,white-collar,married,university.degree,no,yes,no,cellular,nov,wed,50,1,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,0,no
22,white-collar,single,high.school,no,yes,no,cellular,jul,fri,64,2,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,0,no
33,white-collar,single,university.degree,no,yes,no,telephone,aug,thu,46,2,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,0,no
28,skilled-labor,married,high.school,no,yes,no,cellular,jul,tue,286,1,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0,no
42,blue-collar,divorced,basic.4y,no,yes,no,cellular,jul,mon,71,9,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,0,no
48,self-employed,married,university.degree,no,yes,no,cellular,may,fri,796,1,1,failure,-1.8,92.893,-46.2,1.259,5099.1,1,no
28,blue-collar,married,basic.9y,no,yes,no,telephone,jun,wed,200,1,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,0,no
40,white-collar,divorced,high.school,no,no,no,telephone,jun,thu,170,1,0,nonexistent,1.4,94.465,-41.8,4.866,5228.1,0,no
48,white-collar,divorced,high.school,no,yes,no,cellular,may,thu,265,1,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,0,no
58,blue-collar,married,basic.4y,no,yes,no,telephone,may,fri,281,1,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,no
60,white-collar,married,professional.course,no,yes,no,cellular,apr,thu,571,1,0,nonexistent,-1.8,93.075,-47.1,1.365,5099.1,1,no
52,blue-collar,married,basic.9y,no,yes,no,telephone,may,fri,171,2,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,0,no
54,blue-collar,single,basic.4y,no,no,no,telephone,may,thu,253,3,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,0,no
25,blue-collar,married,basic.9y,no,yes,no,telephone,may,fri,263,2,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,no
31,white-collar,married,university.degree,no,no,no,telephone,apr,wed,118,3,0,nonexistent,-1.8,93.075,-47.1,1.415,5099.1,1,no
37,blue-collar,married,basic.6y,no,yes,no,cellular,apr,mon,1138,2,1,failure,-1.8,93.075,-47.1,1.466,5099.1,1,no
38,skilled-labor,married,basic.9y,no,no,no,telephone,jun,fri,31,1,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,0,no
57,skilled-labor,married,high.school,no,no,no,cellular,aug,tue,187,3,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0,no
50,white-collar,married,high.school,no,no,no,cellular,aug,mon,104,1,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0,no
48,self-employed,divorced,professional.course,no,no,no,telephone,jul,fri,657,2,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0,no
37,white-collar,married,university.degree,no,no,no,cellular,jul,mon,60,4,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0,no
35,skilled-labor,single,professional.course,no,yes,yes,cellular,jul,thu,559,2,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0,no
53,blue-collar,married,basic.4y,no,yes,no,cellular,nov,fri,15,2,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,0,no
31,blue-collar,married,basic.6y,no,no,no,cellular,may,tue,104,3,1,failure,-1.8,92.893,-46.2,1.291,5099.1,0,no
57,skilled-labor,married,professional.course,no,yes,no,cellular,nov,fri,42,1,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,0,no
46,white-collar,married,high.school,no,yes,no,cellular,sep,wed,408,1,0,nonexistent,-3.4,92.379,-29.8,0.781,5017.5,1,no
40,skilled-labor,married,professional.course,no,yes,no,cellular,nov,tue,110,1,1,failure,-0.1,93.2,-42.0,4.153,5195.8,0,no
24,not-working,single,high.school,no,no,no,cellular,aug,thu,136,1,2,failure,-2.9,92.201,-31.4,0.873,5076.2,0,no
38,skilled-labor,single,professional.course,no,yes,yes,cellular,nov,fri,159,1,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,0,no
38,self-employed,married,basic.9y,no,no,no,telephone,may,wed,157,3,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0,no
56,not-working,divorced,basic.4y,no,yes,no,telephone,jun,fri,10,15,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0,no
35,skilled-labor,married,professional.course,no,no,no,cellular,aug,tue,98,1,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0,no
28,white-collar,married,professional.course,no,no,no,cellular,jul,fri,549,2,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0,no
48,blue-collar,married,professional.course,no,no,yes,telephone,may,wed,485,4,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0,no
71,not-working,married,basic.9y,no,no,no,cellular,oct,wed,237,1,0,nonexistent,-3.4,92.431,-26.9,0.742,5017.5,0,no
42,skilled-labor,single,university.degree,no,yes,no,cellular,aug,thu,935,1,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,no
23,white-collar,single,high.school,no,no,no,cellular,jun,mon,92,1,1,failure,-2.9,92.963,-40.8,1.26,5076.2,0,no
32,blue-collar,married,basic.9y,no,yes,no,telephone,may,tue,955,1,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,no
46,white-collar,married,high.school,no,no,no,telephone,jun,fri,354,2,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,0,no
44,white-collar,divorced,university.degree,no,yes,no,telephone,jun,mon,96,8,0,nonexistent,1.4,94.465,-41.8,4.96,5228.1,0,no
33,white-collar,single,university.degree,no,no,no,cellular,nov,thu,757,2,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,0,no
42,skilled-labor,married,high.school,no,no,no,cellular,may,wed,185,4,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,0,no
37,skilled-labor,married,high.school,no,yes,no,cellular,jul,mon,91,2,0,nonexistent,-2.9,92.469,-33.6,0.944,5076.2,0,no
40,blue-collar,married,basic.4y,no,no,no,cellular,nov,tue,181,1,1,failure,-0.1,93.2,-42.0,4.153,5195.8,0,no
70,blue-collar,divorced,basic.4y,no,no,no,telephone,aug,tue,90,3,1,failure,-2.9,92.201,-31.4,0.883,5076.2,0,no
